,TH5-Temperature,TH5-Humidity,TH6-Temperature,TH6-Humidity,TH3-Temperature,TH3-Humidity,TH2-Temperature,TH2-Humidity,TT9-Black Probe Temperature,TT9-White Probe Temperature,TT2-Black Probe Temperature,TT2-White Probe Temperature,TT14-Black Probe Temperature,TT14-White Probe Temperature,TT6-Black Probe Temperature,TT6-White Probe Temperature,TT4-Black Probe Temperature,TT4-White Probe Temperature,TT13-Black Probe Temperature,TT13-White Probe Temperature,TH8-Temperature,TH8-Humidity
2025-03-01 12:01:28,,,,,,,-2.806,32.0,,,,,,,,,,,,,,
2025-03-01 12:01:51,,,,,-4.43,32.9,,,,,,,,,,,,,,,,
2025-03-01 12:01:55,,,,,,,,,,,,,,,,,,,,,-2.645,31.6
2025-03-01 12:02:22,-3.697,32.0,,,,,,,,,,,,,,,,,,,,
2025-03-01 12:02:23,,,-3.33,31.7,,,,,,,,,,,,,,,,,,
2025-03-01 12:02:28,,,,,,,-2.834,32.0,,,,,,,,,,,,,,
2025-03-01 12:02:51,,,,,-4.467,32.9,,,,,,,,,,,,,,,,
2025-03-01 12:02:55,,,,,,,,,,,,,,,,,,,,,-2.671,31.6
2025-03-01 12:03:22,-3.732,31.7,,,,,,,,,,,,,,,,,,,,
2025-03-01 12:03:23,,,-3.353,31.7,,,,,,,,,,,,,,,,,,
2025-03-01 12:03:28,,,,,,,-2.855,32.0,,,,,,,,,,,,,,
2025-03-01 12:03:51,,,,,-4.49,32.9,,,,,,,,,,,,,,,,
2025-03-01 12:03:55,,,,,,,,,,,,,,,,,,,,,-2.701,31.3
2025-03-01 12:04:22,-3.746,31.7,,,,,,,,,,,,,,,,,,,,
2025-03-01 12:04:23,,,-3.357,31.7,,,,,,,,,,,,,,,,,,
2025-03-01 12:04:28,,,,,,,-2.882,32.0,,,,,,,,,,,,,,
2025-03-01 12:04:51,,,,,-4.483,33.4,,,,,,,,,,,,,,,,
2025-03-01 12:04:55,,,,,,,,,,,,,,,,,,,,,-2.721,31.6
2025-03-01 12:05:22,-3.748,32.0,,,,,,,,,,,,,,,,,,,,
2025-03-01 12:05:23,,,-3.382,32.0,,,,,,,,,,,,,,,,,,
2025-03-01 12:05:28,,,,,,,-2.914,32.0,,,,,,,,,,,,,,
2025-03-01 12:05:51,,,,,-4.503,33.4,,,,,,,,,,,,,,,,
2025-03-01 12:05:55,,,,,,,,,,,,,,,,,,,,,-2.738,31.8
2025-03-01 12:06:22,-3.768,32.3,,,,,,,,,,,,,,,,,,,,
2025-03-01 12:06:23,,,-3.383,32.8,,,,,,,,,,,,,,,,,,
2025-03-01 12:06:28,,,,,,,-2.937,32.0,,,,,,,,,,,,,,
2025-03-01 12:06:51,,,,,-4.538,33.4,,,,,,,,,,,,,,,,
2025-03-01 12:06:55,,,,,,,,,,,,,,,,,,,,,-2.777,31.8
2025-03-01 12:07:22,-3.787,32.3,,,,,,,,,,,,,,,,,,,,
2025-03-01 12:07:23,,,-3.414,32.3,,,,,,,,,,,,,,,,,,
2025-03-01 12:07:28,,,,,,,-2.958,32.0,,,,,,,,,,,,,,
2025-03-01 12:07:51,,,,,-4.52,33.7,,,,,,,,,,,,,,,,
2025-03-01 12:07:55,,,,,,,,,,,,,,,,,,,,,-2.795,31.8
2025-03-01 12:08:22,-3.807,32.3,,,,,,,,,,,,,,,,,,,,
2025-03-01 12:08:23,,,-3.432,32.3,,,,,,,,,,,,,,,,,,
2025-03-01 12:08:28,,,,,,,-2.984,32.0,,,,,,,,,,,,,,
2025-03-01 12:08:51,,,,,-4.496,33.2,,,,,,,,,,,,,,,,
2025-03-01 12:08:55,,,,,,,,,,,,,,,,,,,,,-2.814,31.6
2025-03-01 12:09:22,-3.84,32.0,,,,,,,,,,,,,,,,,,,,
2025-03-01 12:09:23,,,-3.477,31.7,,,,,,,,,,,,,,,,,,
2025-03-01 12:09:28,,,,,,,-3.006,32.0,,,,,,,,,,,,,,
2025-03-01 12:09:51,,,,,-4.577,32.9,,,,,,,,,,,,,,,,
2025-03-01 12:09:55,,,,,,,,,,,,,,,,,,,,,-2.837,31.3
2025-03-01 12:10:00,,,,,,,,,-2.894,-3.008,-3.35,-3.211,-3.052,-2.949,-1.728,-2.424,-3.741,-2.887,-4.355,-1.927,,
2025-03-01 12:10:22,-3.813,32.0,,,,,,,,,,,,,,,,,,,,
2025-03-01 12:10:23,,,-3.498,31.7,,,,,,,,,,,,,,,,,,
2025-03-01 12:10:28,,,,,,,-3.032,32.3,,,,,,,,,,,,,,
2025-03-01 12:10:51,,,,,-4.553,33.2,,,,,,,,,,,,,,,,
2025-03-01 12:10:55,,,,,,,,,,,,,,,,,,,,,-2.846,31.6
2025-03-01 12:11:22,-3.867,32.0,,,,,,,,,,,,,,,,,,,,
2025-03-01 12:11:23,,,-3.485,32.0,,,,,,,,,,,,,,,,,,
2025-03-01 12:11:28,,,,,,,-3.061,32.3,,,,,,,,,,,,,,
2025-03-01 12:11:51,,,,,-4.577,33.2,,,,,,,,,,,,,,,,
2025-03-01 12:11:55,,,,,,,,,,,,,,,,,,,,,-2.875,31.6
2025-03-01 12:12:22,-3.876,32.0,,,,,,,,,,,,,,,,,,,,
2025-03-01 12:12:23,,,-3.529,32.0,,,,,,,,,,,,,,,,,,
2025-03-01 12:12:28,,,,,,,-3.073,32.0,,,,,,,,,,,,,,
2025-03-01 12:12:51,,,,,-4.562,33.4,,,,,,,,,,,,,,,,
2025-03-01 12:12:55,,,,,,,,,,,,,,,,,,,,,-2.894,31.6
2025-03-01 12:13:22,-3.86,31.7,,,,,,,,,,,,,,,,,,,,
2025-03-01 12:13:23,,,-3.539,31.7,,,,,,,,,,,,,,,,,,
2025-03-01 12:13:28,,,,,,,-3.1,32.3,,,,,,,,,,,,,,
2025-03-01 12:13:51,,,,,-4.584,33.4,,,,,,,,,,,,,,,,
2025-03-01 12:13:55,,,,,,,,,,,,,,,,,,,,,-2.919,31.6
2025-03-01 12:14:22,-3.907,31.7,,,,,,,,,,,,,,,,,,,,
2025-03-01 12:14:23,,,-3.577,31.7,,,,,,,,,,,,,,,,,,
2025-03-01 12:14:28,,,,,,,-3.121,32.3,,,,,,,,,,,,,,
2025-03-01 12:14:51,,,,,-4.582,33.2,,,,,,,,,,,,,,,,
2025-03-01 12:14:55,,,,,,,,,,,,,,,,,,,,,-2.945,31.3
2025-03-01 12:15:22,-3.91,31.7,,,,,,,,,,,,,,,,,,,,
2025-03-01 12:15:23,,,-3.59,31.7,,,,,,,,,,,,,,,,,,
2025-03-01 12:15:28,,,,,,,-3.151,32.0,,,,,,,,,,,,,,
2025-03-01 12:15:51,,,,,-4.628,33.2,,,,,,,,,,,,,,,,
2025-03-01 12:15:55,,,,,,,,,,,,,,,,,,,,,-2.965,31.6
2025-03-01 12:16:22,-3.955,31.7,,,,,,,,,,,,,,,,,,,,
2025-03-01 12:16:23,,,-3.584,31.7,,,,,,,,,,,,,,,,,,
2025-03-01 12:16:28,,,,,,,-3.173,32.3,,,,,,,,,,,,,,
2025-03-01 12:16:51,,,,,-4.67,32.9,,,,,,,,,,,,,,,,
2025-03-01 12:16:55,,,,,,,,,,,,,,,,,,,,,-2.99,31.6
2025-03-01 12:17:22,-3.898,31.5,,,,,,,,,,,,,,,,,,,,
2025-03-01 12:17:23,,,-3.606,31.7,,,,,,,,,,,,,,,,,,
2025-03-01 12:17:28,,,,,,,-3.189,32.0,,,,,,,,,,,,,,
2025-03-01 12:17:51,,,,,-4.622,32.9,,,,,,,,,,,,,,,,
2025-03-01 12:17:55,,,,,,,,,,,,,,,,,,,,,-3.0,31.6
2025-03-01 12:18:22,-3.936,31.7,,,,,,,,,,,,,,,,,,,,
2025-03-01 12:18:23,,,-3.643,31.7,,,,,,,,,,,,,,,,,,
2025-03-01 12:18:28,,,,,,,-3.201,32.0,,,,,,,,,,,,,,
2025-03-01 12:18:51,,,,,-4.628,33.2,,,,,,,,,,,,,,,,
2025-03-01 12:18:55,,,,,,,,,,,,,,,,,,,,,-3.008,31.6
2025-03-01 12:19:22,-3.923,31.7,,,,,,,,,,,,,,,,,,,,
2025-03-01 12:19:23,,,-3.631,31.7,,,,,,,,,,,,,,,,,,
2025-03-01 12:19:28,,,,,,,-3.221,32.0,,,,,,,,,,,,,,
2025-03-01 12:19:51,,,,,-4.624,33.2,,,,,,,,,,,,,,,,
2025-03-01 12:19:55,,,,,,,,,,,,,,,,,,,,,-3.034,31.6
2025-03-01 12:20:00,,,,,,,,,-3.086,-3.192,-3.446,-3.345,-3.246,-3.144,-2.014,-2.638,-3.827,-3.094,-4.293,-2.187,,
2025-03-01 12:20:22,-3.95,31.7,,,,,,,,,,,,,,,,,,,,
2025-03-01 12:20:23,,,-3.665,32.0,,,,,,,,,,,,,,,,,,
2025-03-01 12:20:28,,,,,,,-3.246,32.0,,,,,,,,,,,,,,
2025-03-01 12:20:51,,,,,-4.604,33.2,,,,,,,,,,,,,,,,
2025-03-01 12:20:55,,,,,,,,,,,,,,,,,,,,,-3.05,31.6
2025-03-01 12:21:22,-3.927,31.7,,,,,,,,,,,,,,,,,,,,
2025-03-01 12:21:23,,,-3.683,31.7,,,,,,,,,,,,,,,,,,
2025-03-01 12:21:28,,,,,,,-3.258,32.0,,,,,,,,,,,,,,
2025-03-01 12:21:51,,,,,-4.624,33.2,,,,,,,,,,,,,,,,
2025-03-01 12:21:55,,,,,,,,,,,,,,,,,,,,,-3.095,31.6
2025-03-01 12:22:22,-4.042,31.7,,,,,,,,,,,,,,,,,,,,
2025-03-01 12:22:23,,,-3.699,32.0,,,,,,,,,,,,,,,,,,
2025-03-01 12:22:28,,,,,,,-3.282,32.0,,,,,,,,,,,,,,
2025-03-01 12:22:51,,,,,-4.582,32.9,,,,,,,,,,,,,,,,
2025-03-01 12:22:55,,,,,,,,,,,,,,,,,,,,,-3.089,31.3
2025-03-01 12:23:22,-3.955,31.5,,,,,,,,,,,,,,,,,,,,
2025-03-01 12:23:23,,,-3.706,31.7,,,,,,,,,,,,,,,,,,
2025-03-01 12:23:28,,,,,,,-3.294,32.0,,,,,,,,,,,,,,
2025-03-01 12:23:51,,,,,-4.632,32.9,,,,,,,,,,,,,,,,
2025-03-01 12:23:55,,,,,,,,,,,,,,,,,,,,,-3.125,31.6
2025-03-01 12:24:22,-4.001,31.7,,,,,,,,,,,,,,,,,,,,
2025-03-01 12:24:23,,,-3.712,31.5,,,,,,,,,,,,,,,,,,
2025-03-01 12:24:28,,,,,,,-3.316,32.0,,,,,,,,,,,,,,
2025-03-01 12:24:51,,,,,-4.643,32.9,,,,,,,,,,,,,,,,
2025-03-01 12:24:55,,,,,,,,,,,,,,,,,,,,,-3.123,31.6
2025-03-01 12:25:22,-4.015,31.5,,,,,,,,,,,,,,,,,,,,
2025-03-01 12:25:23,,,-3.708,31.7,,,,,,,,,,,,,,,,,,
2025-03-01 12:25:28,,,,,,,-3.335,32.0,,,,,,,,,,,,,,
2025-03-01 12:25:51,,,,,-4.641,32.6,,,,,,,,,,,,,,,,
2025-03-01 12:25:55,,,,,,,,,,,,,,,,,,,,,-3.151,31.6
2025-03-01 12:26:22,-4.015,31.5,,,,,,,,,,,,,,,,,,,,
2025-03-01 12:26:23,,,-3.762,31.7,,,,,,,,,,,,,,,,,,
2025-03-01 12:26:28,,,,,,,-3.355,32.0,,,,,,,,,,,,,,
2025-03-01 12:26:51,,,,,-4.663,32.6,,,,,,,,,,,,,,,,
2025-03-01 12:26:55,,,,,,,,,,,,,,,,,,,,,-3.166,31.6
2025-03-01 12:27:22,-4.033,31.5,,,,,,,,,,,,,,,,,,,,
2025-03-01 12:27:23,,,-3.751,32.0,,,,,,,,,,,,,,,,,,
2025-03-01 12:27:28,,,,,,,-3.367,32.0,,,,,,,,,,,,,,
2025-03-01 12:27:51,,,,,-4.687,32.6,,,,,,,,,,,,,,,,
2025-03-01 12:27:55,,,,,,,,,,,,,,,,,,,,,-3.2,31.6
2025-03-01 12:28:22,-4.006,31.5,,,,,,,,,,,,,,,,,,,,
2025-03-01 12:28:23,,,-3.658,32.0,,,,,,,,,,,,,,,,,,
2025-03-01 12:28:28,,,,,,,-3.391,32.0,,,,,,,,,,,,,,
2025-03-01 12:28:51,,,,,-4.705,32.6,,,,,,,,,,,,,,,,
2025-03-01 12:28:55,,,,,,,,,,,,,,,,,,,,,-3.207,31.6
2025-03-01 12:29:22,-4.066,31.7,,,,,,,,,,,,,,,,,,,,
2025-03-01 12:29:23,,,-3.491,32.3,,,,,,,,,,,,,,,,,,
2025-03-01 12:29:28,,,,,,,-3.405,32.3,,,,,,,,,,,,,,
2025-03-01 12:29:51,,,,,-4.672,32.9,,,,,,,,,,,,,,,,
2025-03-01 12:29:55,,,,,,,,,,,,,,,,,,,,,-3.23,31.6
2025-03-01 12:30:00,,,,,,,,,-3.248,-3.353,-3.572,-3.476,-3.403,-3.305,-2.266,-2.829,-3.932,-3.274,-4.364,-2.416,,
2025-03-01 12:30:22,-4.053,31.7,,,,,,,,,,,,,,,,,,,,
2025-03-01 12:30:23,,,-3.751,32.3,,,,,,,,,,,,,,,,,,
2025-03-01 12:30:28,,,,,,,-3.417,32.0,,,,,,,,,,,,,,
2025-03-01 12:30:51,,,,,-4.701,32.9,,,,,,,,,,,,,,,,
2025-03-01 12:30:55,,,,,,,,,,,,,,,,,,,,,-3.251,31.8
2025-03-01 12:31:22,-4.068,31.7,,,,,,,,,,,,,,,,,,,,
2025-03-01 12:31:23,,,-3.778,32.3,,,,,,,,,,,,,,,,,,
2025-03-01 12:31:28,,,,,,,-3.439,32.0,,,,,,,,,,,,,,
2025-03-01 12:31:51,,,,,-4.716,32.9,,,,,,,,,,,,,,,,
2025-03-01 12:31:55,,,,,,,,,,,,,,,,,,,,,-3.266,31.6
2025-03-01 12:32:22,-4.062,31.7,,,,,,,,,,,,,,,,,,,,
2025-03-01 12:32:23,,,-3.941,32.3,,,,,,,,,,,,,,,,,,
2025-03-01 12:32:28,,,,,,,-3.453,32.0,,,,,,,,,,,,,,
2025-03-01 12:32:51,,,,,-4.738,32.9,,,,,,,,,,,,,,,,
2025-03-01 12:32:55,,,,,,,,,,,,,,,,,,,,,-3.285,31.6
2025-03-01 12:33:22,-4.082,31.7,,,,,,,,,,,,,,,,,,,,
2025-03-01 12:33:23,,,-3.838,32.3,,,,,,,,,,,,,,,,,,
2025-03-01 12:33:28,,,,,,,-3.477,32.0,,,,,,,,,,,,,,
2025-03-01 12:33:51,,,,,-4.749,32.9,,,,,,,,,,,,,,,,
2025-03-01 12:33:55,,,,,,,,,,,,,,,,,,,,,-3.274,31.6
2025-03-01 12:34:22,-4.117,31.7,,,,,,,,,,,,,,,,,,,,
2025-03-01 12:34:23,,,-3.854,31.7,,,,,,,,,,,,,,,,,,
2025-03-01 12:34:28,,,,,,,-3.491,32.0,,,,,,,,,,,,,,
2025-03-01 12:34:51,,,,,-4.734,32.6,,,,,,,,,,,,,,,,
2025-03-01 12:34:55,,,,,,,,,,,,,,,,,,,,,-3.291,31.6
2025-03-01 12:35:22,-4.111,31.5,,,,,,,,,,,,,,,,,,,,
2025-03-01 12:35:23,,,-3.883,31.7,,,,,,,,,,,,,,,,,,
2025-03-01 12:35:28,,,,,,,-3.503,32.3,,,,,,,,,,,,,,
2025-03-01 12:35:51,,,,,-4.701,32.3,,,,,,,,,,,,,,,,
2025-03-01 12:35:55,,,,,,,,,,,,,,,,,,,,,-3.324,31.6
2025-03-01 12:36:22,-4.084,31.5,,,,,,,,,,,,,,,,,,,,
2025-03-01 12:36:23,,,-3.872,31.7,,,,,,,,,,,,,,,,,,
2025-03-01 12:36:28,,,,,,,-3.516,32.0,,,,,,,,,,,,,,
2025-03-01 12:36:51,,,,,-4.753,32.3,,,,,,,,,,,,,,,,
2025-03-01 12:36:55,,,,,,,,,,,,,,,,,,,,,-3.335,31.6
2025-03-01 12:37:22,-4.093,31.5,,,,,,,,,,,,,,,,,,,,
2025-03-01 12:37:23,,,-3.901,31.7,,,,,,,,,,,,,,,,,,
2025-03-01 12:37:28,,,,,,,-3.532,32.0,,,,,,,,,,,,,,
2025-03-01 12:37:51,,,,,-4.793,32.6,,,,,,,,,,,,,,,,
2025-03-01 12:37:55,,,,,,,,,,,,,,,,,,,,,-3.351,31.3
2025-03-01 12:38:22,-4.188,31.2,,,,,,,,,,,,,,,,,,,,
2025-03-01 12:38:23,,,-3.932,31.7,,,,,,,,,,,,,,,,,,
2025-03-01 12:38:28,,,,,,,-3.546,32.0,,,,,,,,,,,,,,
2025-03-01 12:38:51,,,,,-4.775,32.3,,,,,,,,,,,,,,,,
2025-03-01 12:38:55,,,,,,,,,,,,,,,,,,,,,-3.355,31.3
2025-03-01 12:39:22,-4.149,31.5,,,,,,,,,,,,,,,,,,,,
2025-03-01 12:39:23,,,-3.919,31.7,,,,,,,,,,,,,,,,,,
2025-03-01 12:39:28,,,,,,,-3.568,32.0,,,,,,,,,,,,,,
2025-03-01 12:39:51,,,,,-4.773,32.3,,,,,,,,,,,,,,,,
2025-03-01 12:39:55,,,,,,,,,,,,,,,,,,,,,-3.385,31.3
2025-03-01 12:40:00,,,,,,,,,-3.398,-3.5,-3.688,-3.607,-3.552,-3.457,-2.495,-2.998,-4.032,-3.439,-4.394,-2.624,,
2025-03-01 12:40:22,-4.168,31.5,,,,,,,,,,,,,,,,,,,,
2025-03-01 12:40:23,,,-3.952,31.5,,,,,,,,,,,,,,,,,,
2025-03-01 12:40:28,,,,,,,-3.591,32.0,,,,,,,,,,,,,,
2025-03-01 12:40:51,,,,,-4.773,32.0,,,,,,,,,,,,,,,,
2025-03-01 12:40:55,,,,,,,,,,,,,,,,,,,,,-3.387,31.3
2025-03-01 12:41:22,-4.189,31.2,,,,,,,,,,,,,,,,,,,,
2025-03-01 12:41:23,,,-3.936,31.5,,,,,,,,,,,,,,,,,,
2025-03-01 12:41:28,,,,,,,-3.597,32.0,,,,,,,,,,,,,,
2025-03-01 12:41:51,,,,,-4.795,31.7,,,,,,,,,,,,,,,,
2025-03-01 12:41:55,,,,,,,,,,,,,,,,,,,,,-3.403,31.3
2025-03-01 12:42:22,-4.182,31.2,,,,,,,,,,,,,,,,,,,,
2025-03-01 12:42:23,,,-3.968,31.7,,,,,,,,,,,,,,,,,,
2025-03-01 12:42:28,,,,,,,-3.608,32.0,,,,,,,,,,,,,,
2025-03-01 12:42:51,,,,,-4.793,31.4,,,,,,,,,,,,,,,,
2025-03-01 12:42:55,,,,,,,,,,,,,,,,,,,,,-3.435,31.6
2025-03-01 12:43:22,-4.171,31.5,,,,,,,,,,,,,,,,,,,,
2025-03-01 12:43:23,,,-4.255,32.3,,,,,,,,,,,,,,,,,,
2025-03-01 12:43:28,,,,,,,-3.629,32.0,,,,,,,,,,,,,,
2025-03-01 12:43:51,,,,,-4.797,31.7,,,,,,,,,,,,,,,,
2025-03-01 12:43:55,,,,,,,,,,,,,,,,,,,,,-3.442,31.3
2025-03-01 12:44:22,-4.22,31.5,,,,,,,,,,,,,,,,,,,,
2025-03-01 12:44:23,,,-3.997,32.0,,,,,,,,,,,,,,,,,,
2025-03-01 12:44:28,,,,,,,-3.647,32.0,,,,,,,,,,,,,,
2025-03-01 12:44:51,,,,,-4.827,31.7,,,,,,,,,,,,,,,,
2025-03-01 12:44:55,,,,,,,,,,,,,,,,,,,,,-3.453,31.3
2025-03-01 12:45:22,-4.211,31.5,,,,,,,,,,,,,,,,,,,,
2025-03-01 12:45:23,,,-3.979,32.0,,,,,,,,,,,,,,,,,,
2025-03-01 12:45:28,,,,,,,-3.66,32.0,,,,,,,,,,,,,,
2025-03-01 12:45:51,,,,,-4.838,31.7,,,,,,,,,,,,,,,,
2025-03-01 12:45:55,,,,,,,,,,,,,,,,,,,,,-3.464,31.3
2025-03-01 12:46:22,-4.235,31.7,,,,,,,,,,,,,,,,,,,,
2025-03-01 12:46:23,,,-3.983,32.3,,,,,,,,,,,,,,,,,,
2025-03-01 12:46:28,,,,,,,-3.674,32.0,,,,,,,,,,,,,,
2025-03-01 12:46:51,,,,,-4.836,31.7,,,,,,,,,,,,,,,,
2025-03-01 12:46:55,,,,,,,,,,,,,,,,,,,,,-3.462,31.6
2025-03-01 12:47:22,-4.215,32.0,,,,,,,,,,,,,,,,,,,,
2025-03-01 12:47:23,,,-4.026,32.3,,,,,,,,,,,,,,,,,,
2025-03-01 12:47:28,,,,,,,-3.692,32.0,,,,,,,,,,,,,,
2025-03-01 12:47:51,,,,,-4.814,31.4,,,,,,,,,,,,,,,,
2025-03-01 12:47:55,,,,,,,,,,,,,,,,,,,,,-3.48,31.6
2025-03-01 12:48:22,-4.24,31.7,,,,,,,,,,,,,,,,,,,,
2025-03-01 12:48:23,,,-3.994,32.8,,,,,,,,,,,,,,,,,,
2025-03-01 12:48:28,,,,,,,-3.701,32.0,,,,,,,,,,,,,,
2025-03-01 12:48:51,,,,,-4.854,31.7,,,,,,,,,,,,,,,,
2025-03-01 12:48:55,,,,,,,,,,,,,,,,,,,,,-3.494,31.8
2025-03-01 12:49:22,-4.26,32.0,,,,,,,,,,,,,,,,,,,,
2025-03-01 12:49:23,,,-4.039,32.6,,,,,,,,,,,,,,,,,,
2025-03-01 12:49:28,,,,,,,-3.726,32.0,,,,,,,,,,,,,,
2025-03-01 12:49:51,,,,,-4.854,31.7,,,,,,,,,,,,,,,,
2025-03-01 12:49:55,,,,,,,,,,,,,,,,,,,,,-3.511,31.8
2025-03-01 12:50:00,,,,,,,,,-3.537,-3.636,-3.795,-3.727,-3.687,-3.593,-2.702,-3.159,-4.124,-3.58,-4.452,-2.82,,
2025-03-01 12:50:22,-4.271,31.7,,,,,,,,,,,,,,,,,,,,
2025-03-01 12:50:23,,,-4.059,32.3,,,,,,,,,,,,,,,,,,
2025-03-01 12:50:28,,,,,,,-3.739,32.0,,,,,,,,,,,,,,
2025-03-01 12:50:51,,,,,-4.823,31.4,,,,,,,,,,,,,,,,
2025-03-01 12:50:55,,,,,,,,,,,,,,,,,,,,,-3.494,31.6
2025-03-01 12:51:22,-4.27,31.7,,,,,,,,,,,,,,,,,,,,
2025-03-01 12:51:23,,,-4.028,32.0,,,,,,,,,,,,,,,,,,
2025-03-01 12:51:28,,,,,,,-3.75,32.0,,,,,,,,,,,,,,
2025-03-01 12:51:51,,,,,-4.847,31.4,,,,,,,,,,,,,,,,
2025-03-01 12:51:55,,,,,,,,,,,,,,,,,,,,,-3.566,31.6
2025-03-01 12:52:22,-4.279,31.5,,,,,,,,,,,,,,,,,,,,
2025-03-01 12:52:23,,,-4.108,32.0,,,,,,,,,,,,,,,,,,
2025-03-01 12:52:28,,,,,,,-3.777,32.0,,,,,,,,,,,,,,
2025-03-01 12:52:51,,,,,-4.88,31.4,,,,,,,,,,,,,,,,
2025-03-01 12:52:55,,,,,,,,,,,,,,,,,,,,,-3.588,31.6
2025-03-01 12:53:22,-4.293,31.7,,,,,,,,,,,,,,,,,,,,
2025-03-01 12:53:23,,,-4.088,32.0,,,,,,,,,,,,,,,,,,
2025-03-01 12:53:28,,,,,,,-3.78,32.0,,,,,,,,,,,,,,
2025-03-01 12:53:51,,,,,-4.871,31.4,,,,,,,,,,,,,,,,
2025-03-01 12:53:55,,,,,,,,,,,,,,,,,,,,,-3.586,31.6
2025-03-01 12:54:22,-4.27,31.5,,,,,,,,,,,,,,,,,,,,
2025-03-01 12:54:23,,,-4.111,31.7,,,,,,,,,,,,,,,,,,
2025-03-01 12:54:28,,,,,,,-3.802,32.0,,,,,,,,,,,,,,
2025-03-01 12:54:51,,,,,-4.897,31.4,,,,,,,,,,,,,,,,
2025-03-01 12:54:55,,,,,,,,,,,,,,,,,,,,,-3.588,31.6
2025-03-01 12:55:22,-4.308,31.5,,,,,,,,,,,,,,,,,,,,
2025-03-01 12:55:23,,,-4.122,31.5,,,,,,,,,,,,,,,,,,
2025-03-01 12:55:28,,,,,,,-3.811,32.0,,,,,,,,,,,,,,
2025-03-01 12:55:51,,,,,-4.902,30.9,,,,,,,,,,,,,,,,
2025-03-01 12:55:55,,,,,,,,,,,,,,,,,,,,,-3.595,31.3
2025-03-01 12:56:22,-4.302,31.2,,,,,,,,,,,,,,,,,,,,
2025-03-01 12:56:23,,,-4.135,31.7,,,,,,,,,,,,,,,,,,
2025-03-01 12:56:28,,,,,,,-3.831,32.0,,,,,,,,,,,,,,
2025-03-01 12:56:51,,,,,-4.899,31.2,,,,,,,,,,,,,,,,
2025-03-01 12:56:55,,,,,,,,,,,,,,,,,,,,,-3.624,31.3
2025-03-01 12:57:22,-4.291,31.2,,,,,,,,,,,,,,,,,,,,
2025-03-01 12:57:23,,,-4.133,31.5,,,,,,,,,,,,,,,,,,
2025-03-01 12:57:28,,,,,,,-3.836,31.8,,,,,,,,,,,,,,
2025-03-01 12:57:51,,,,,-4.902,31.2,,,,,,,,,,,,,,,,
2025-03-01 12:57:55,,,,,,,,,,,,,,,,,,,,,-3.622,31.3
2025-03-01 12:58:22,-4.372,31.2,,,,,,,,,,,,,,,,,,,,
2025-03-01 12:58:23,,,-4.146,31.7,,,,,,,,,,,,,,,,,,
2025-03-01 12:58:28,,,,,,,-3.845,31.8,,,,,,,,,,,,,,
2025-03-01 12:58:51,,,,,-4.923,31.2,,,,,,,,,,,,,,,,
2025-03-01 12:58:55,,,,,,,,,,,,,,,,,,,,,-3.631,31.3
2025-03-01 12:59:22,-4.381,31.2,,,,,,,,,,,,,,,,,,,,
2025-03-01 12:59:23,,,-4.166,31.7,,,,,,,,,,,,,,,,,,
2025-03-01 12:59:28,,,,,,,-3.867,31.8,,,,,,,,,,,,,,
2025-03-01 12:59:51,,,,,-4.915,31.2,,,,,,,,,,,,,,,,
2025-03-01 12:59:55,,,,,,,,,,,,,,,,,,,,,-3.649,31.3
2025-03-01 13:00:00,,,,,,,,,-3.663,-3.764,-3.922,-3.861,-3.813,-3.721,-2.892,-3.305,-4.24,-3.727,-4.533,-2.995,,
2025-03-01 13:00:22,-4.361,30.9,,,,,,,,,,,,,,,,,,,,
2025-03-01 13:00:23,,,-4.166,31.7,,,,,,,,,,,,,,,,,,
2025-03-01 13:00:28,,,,,,,-3.881,31.8,,,,,,,,,,,,,,
2025-03-01 13:00:51,,,,,-4.974,31.2,,,,,,,,,,,,,,,,
2025-03-01 13:00:55,,,,,,,,,,,,,,,,,,,,,-3.663,31.3
2025-03-01 13:01:22,-4.348,31.2,,,,,,,,,,,,,,,,,,,,
2025-03-01 13:01:23,,,-4.202,31.5,,,,,,,,,,,,,,,,,,
2025-03-01 13:01:28,,,,,,,-3.889,32.0,,,,,,,,,,,,,,
2025-03-01 13:01:51,,,,,-4.984,30.9,,,,,,,,,,,,,,,,
2025-03-01 13:01:55,,,,,,,,,,,,,,,,,,,,,-3.717,31.3
2025-03-01 13:02:22,-4.395,30.9,,,,,,,,,,,,,,,,,,,,
2025-03-01 13:02:23,,,-4.199,31.5,,,,,,,,,,,,,,,,,,
2025-03-01 13:02:28,,,,,,,-3.901,32.0,,,,,,,,,,,,,,
2025-03-01 13:02:51,,,,,-4.989,30.9,,,,,,,,,,,,,,,,
2025-03-01 13:02:55,,,,,,,,,,,,,,,,,,,,,-3.73,31.0
2025-03-01 13:03:22,-4.364,30.9,,,,,,,,,,,,,,,,,,,,
2025-03-01 13:03:23,,,-4.208,31.5,,,,,,,,,,,,,,,,,,
2025-03-01 13:03:28,,,,,,,-3.918,32.0,,,,,,,,,,,,,,
2025-03-01 13:03:51,,,,,-4.959,30.6,,,,,,,,,,,,,,,,
2025-03-01 13:03:55,,,,,,,,,,,,,,,,,,,,,-3.688,31.3
2025-03-01 13:04:22,-4.271,31.2,,,,,,,,,,,,,,,,,,,,
2025-03-01 13:04:23,,,-4.235,31.5,,,,,,,,,,,,,,,,,,
